Sun Mar 29 12:36:55 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\LIBRARY\TM_DIODE.LLB
Mon May 25 12:04:17 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:04:17 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:04:17 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:04:17 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:04:17 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:04:17 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:04:17 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:04:46 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:04:46 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:04:58 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_DIODE.llb
Mon May 25 12:04:59 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:05:05 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:05:10 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_DIODE.llb
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:10 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:21 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:05:21 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:05:26 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\SM.llb
Mon May 25 12:05:29 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:05:30 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\SM.llb
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:30 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:38 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:05:38 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:05:40 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON100T.llb
Mon May 25 12:05:47 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:05:48 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON100T.llb
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:05:53 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:05:53 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:06:01 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_CYLND.llb
Mon May 25 12:06:02 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:06:04 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_CYLND.llb
Mon May 25 12:06:04 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:06:04 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:06:04 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:06:04 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:06:04 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:06:04 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:06:04 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:06:04 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:06:04 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:06:04 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:06 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:06 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:12 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_RAD.llb
Mon May 25 12:07:12 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:14 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:14 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:14 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:14 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:14 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:15 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:18 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_RAD.llb
Mon May 25 12:07:18 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:18 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:18 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:18 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:18 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:18 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:18 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:18 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:18 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:18 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:25 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:25 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:31 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\SM.llb
Mon May 25 12:07:37 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:07:48 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\SM.llb
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:07:48 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:37 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:09:37 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:09:38 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON100T.llb
Mon May 25 12:09:50 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:09:51 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON100T.llb
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:09:51 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:06 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:10:06 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:10:24 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON156T.llb
Mon May 25 12:10:30 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:10:31 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:10:33 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON156T.llb
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:33 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:39 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:10:39 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:10:43 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON156T.llb
Mon May 25 12:10:48 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:10:49 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON156T.llb
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:49 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:10:56 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:10:56 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:11:16 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON156T.llb
Mon May 25 12:11:22 Saved as file BACKUP1.MAX
Mon May 25 12:11:23 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:11:24 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON156T.llb
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:24 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:27 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:11:27 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:11:33 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\SOG.llb
Mon May 25 12:11:33 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\SOJ.llb
Mon May 25 12:11:35 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\SOG.llb
Mon May 25 12:11:40 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:11:45 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\SOG.llb
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:45 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:11:52 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:11:52 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:11:58 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_CYLND.llb
Mon May 25 12:12:00 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:12:01 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_CYLND.llb
Mon May 25 12:12:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:10 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:12:10 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:12:19 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\SM.llb
Mon May 25 12:12:27 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:12:34 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:12:37 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:12:39 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:12:40 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\SM.llb
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:40 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:44 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:12:44 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:12:47 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON156T.llb
Mon May 25 12:12:57 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:12:58 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\BCON156T.llb
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:12:58 Footprint coords will be rounded to nearest base unit.
